Year	Month	Day	ARROW_obs
1968	6	10	152715
1968	6	11	162425
1968	6	12	158993
1968	6	13	142853
1968	6	14	125304
1968	6	15	112314
1968	6	16	108731
1968	6	17	107158
1968	6	18	116384
1968	6	19	134749
1968	6	20	140150
1968	6	21	134920
1968	6	22	127517
1968	6	23	124112
1968	6	24	126985
1968	6	25	138194
1968	6	26	168787
1968	6	27	197194
1968	6	28	181144
1968	6	29	156316
1968	6	30	134504
1968	7	1	121161
1968	7	2	123809
1968	7	3	141416
1968	7	4	159571
1968	7	5	170473
1968	7	6	181699
1968	7	7	187154
1968	7	8	180615
1968	7	9	182757
1968	7	10	178692
1968	7	11	176450
1968	7	12	191182
1968	7	13	173058
1968	7	14	154606
1968	7	15	137730
1968	7	16	122799
1968	7	17	112104
1968	7	18	106397
1968	7	19	99864
1968	7	20	103676
1968	7	21	107827
1968	7	22	104710
1968	7	23	103717
1968	7	24	93293
1968	7	25	98442
1968	7	26	100843
1968	7	27	99697
1968	7	28	109469
1968	7	29	100530
1968	7	30	113772
1968	7	31	91437
1968	8	1	91298
1968	8	2	98168
1968	8	3	97205
1968	8	4	97810
1968	8	5	95898
1968	8	6	97202
1968	8	7	88633
1968	8	8	75692
1968	8	9	71780
1968	8	10	65953
1968	8	11	69814
1968	8	12	72045
1968	8	13	64264
1968	8	14	70837
1968	8	15	67415
1968	8	16	68184
1968	8	17	66972
1968	8	18	65125
1968	8	19	62202
1968	8	20	60728
1968	8	21	54163
1968	8	22	53170
1968	8	23	56127
1968	8	24	53087
1968	8	25	70009
1968	8	26	81700
1968	8	27	85742
1968	8	28	77470
1968	8	29	64335
1968	8	30	58942
1968	8	31	52628
1968	9	1	55677
1968	9	2	53884
1968	9	3	48866
1968	9	4	48951
1968	9	5	42110
1968	9	6	45544
1968	9	7	52280
1968	9	8	56963
1968	9	9	60472
1968	9	10	50787
1968	9	11	54430
1968	9	12	57866
1968	9	13	57236
1968	9	14	57245
1968	9	15	57677
1968	9	16	56118
1968	9	17	65615
1968	9	18	60454
1968	9	19	54766
1968	9	20	49406
1968	9	21	40282
1968	9	22	38656
1968	9	23	41308
1968	9	24	30297
1968	9	25	33368
1968	9	26	34004
1968	9	27	35673
1968	9	28	40179
1968	9	29	40808
1968	9	30	36500
1968	10	1	38475
1968	10	2	32488
1968	10	3	28967
1968	10	4	30241
1968	10	5	27420
1968	10	6	30769
1968	10	7	27553
1968	10	8	24911
1968	10	9	26311
1968	10	10	25720
1968	10	11	24397
1968	10	12	26313
1968	10	13	26306
1968	10	14	24528
1968	10	15	23826
1968	10	16	20634
1968	10	17	23133
1968	10	18	24421
1968	10	19	23208
1968	10	20	22497
1968	10	21	22845
1968	10	22	20701
1968	10	23	20615
1968	10	24	23925
1968	10	25	27472
1968	10	26	24608
1968	10	27	24990
1968	10	28	25223
1968	10	29	23959
1968	10	30	22090
1968	10	31	27893
1968	11	1	25015
1968	11	2	23344
1968	11	3	24690
1968	11	4	20158
1968	11	5	20506
1968	11	6	19117
1968	11	7	12973
1968	11	8	17668
1968	11	9	17808
1968	11	10	19523
1968	11	11	19946
1968	11	12	17367
1968	11	13	23508
1968	11	14	11850
1968	11	15	16806
1968	11	16	16942
1968	11	17	16359
1968	11	18	16938
1968	11	19	12838
1968	11	20	16116
1968	11	21	15127
1968	11	22	11276
1968	11	23	13374
1968	11	24	17973
1968	11	25	16341
1968	11	26	17813
1968	11	27	13348
1968	11	28	16747
1968	11	29	14522
1968	11	30	15537
1968	12	1	13957
1968	12	2	12833
1968	12	3	11322
1968	12	4	11466
1968	12	5	12205
1968	12	6	12023
1968	12	7	12342
1968	12	8	12663
1968	12	9	10714
1968	12	10	14037
1968	12	11	10432
1968	12	12	11757
1968	12	13	9848
1968	12	14	11888
1968	12	15	11867
1968	12	16	9904
1968	12	17	10825
1968	12	18	9565
1968	12	19	10012
1968	12	20	9699
1968	12	21	9114
1968	12	22	11675
1968	12	23	11627
1968	12	24	15302
1968	12	25	12055
1968	12	26	7837
1968	12	27	9257
1968	12	28	12079
1968	12	29	9312
1968	12	30	6184
1968	12	31	10335
1969	1	1	9905
1969	1	2	6369
1969	1	3	6815
1969	1	4	6062
1969	1	5	5871
1969	1	6	8730
1969	1	7	9501
1969	1	8	9355
1969	1	9	14298
1969	1	10	11793
1969	1	11	11999
1969	1	12	9145
1969	1	13	9395
1969	1	14	10018
1969	1	15	8797
1969	1	16	9013
1969	1	17	9005
1969	1	18	8395
1969	1	19	7080
1969	1	20	8658
1969	1	21	8996
1969	1	22	12032
1969	1	23	7105
1969	1	24	3416
1969	1	25	1925
1969	1	26	7304
1969	1	27	10123
1969	1	28	10281
1969	1	29	9433
1969	1	30	9173
1969	1	31	16412
1969	2	1	14422
1969	2	2	10114
1969	2	3	7304
1969	2	4	6550
1969	2	5	6238
1969	2	6	6164
1969	2	7	5549
1969	2	8	6289
1969	2	9	6924
1969	2	10	7410
1969	2	11	9721
1969	2	12	6619
1969	2	13	10352
1969	2	14	9174
1969	2	15	8470
1969	2	16	11638
1969	2	17	6375
1969	2	18	8202
1969	2	19	7979
1969	2	20	6517
1969	2	21	4821
1969	2	22	3875
1969	2	23	4109
1969	2	24	9565
1969	2	25	8875
1969	2	26	8186
1969	2	27	4965
1969	2	28	9382
1969	3	1	7302
1969	3	2	6024
1969	3	3	7045
1969	3	4	5732
1969	3	5	7072
1969	3	6	7639
1969	3	7	7111
1969	3	8	7089
1969	3	9	6811
1969	3	10	6532
1969	3	11	6792
1969	3	12	6925
1969	3	13	6071
1969	3	14	10425
1969	3	15	8765
1969	3	16	6080
1969	3	17	8052
1969	3	18	7780
1969	3	19	9849
1969	3	20	14098
1969	3	21	8440
1969	3	22	8215
1969	3	23	8140
1969	3	24	6350
1969	3	25	8912
1969	3	26	8695
1969	3	27	8156
1969	3	28	8066
1969	3	29	11157
1969	3	30	13193
1969	3	31	14474
1969	4	1	25476
1969	4	2	20208
1969	4	3	20537
1969	4	4	21520
1969	4	5	20561
1969	4	6	24365
1969	4	7	21657
1969	4	8	25679
1969	4	9	29640
1969	4	10	27697
1969	4	11	40567
1969	4	12	36195
1969	4	13	36614
1969	4	14	38943
1969	4	15	39662
1969	4	16	38719
1969	4	17	39077
1969	4	18	36158
1969	4	19	25240
1969	4	20	27875
1969	4	21	24868
1969	4	22	25257
1969	4	23	30903
1969	4	24	40716
1969	4	25	33055
1969	4	26	40309
1969	4	27	37961
1969	4	28	44854
1969	4	29	45809
1969	4	30	46569
1969	5	1	41782
1969	5	2	48653
1969	5	3	50440
1969	5	4	51455
1969	5	5	48079
1969	5	6	42573
1969	5	7	47843
1969	5	8	60355
1969	5	9	61191
1969	5	10	67888
1969	5	11	78251
1969	5	12	107151
1969	5	13	104957
1969	5	14	107596
1969	5	15	101947
1969	5	16	100611
1969	5	17	90981
1969	5	18	82117
1969	5	19	82638
1969	5	20	86993
1969	5	21	88959
1969	5	22	94093
1969	5	23	109650
1969	5	24	133537
1969	5	25	138495
1969	5	26	143149
1969	5	27	138477
1969	5	28	132932
1969	5	29	108648
1969	5	30	100889
1969	5	31	96626
1969	6	1	95790
1969	6	2	107149
1969	6	3	123164
1969	6	4	145969
1969	6	5	158882
1969	6	6	175447
1969	6	7	160996
1969	6	8	153788
1969	6	9	163411
1969	6	10	158341
1969	6	11	152776
1969	6	12	152852
1969	6	13	144239
1969	6	14	132553
1969	6	15	122786
1969	6	16	117055
1969	6	17	121240
1969	6	18	130636
1969	6	19	145657
1969	6	20	150559
1969	6	21	151391
1969	6	22	138735
1969	6	23	126302
1969	6	24	126042
1969	6	25	126399
1969	6	26	123847
1969	6	27	117049
1969	6	28	113610
1969	6	29	112333
1969	6	30	103810
1969	7	1	100207
1969	7	2	96562
1969	7	3	101549
1969	7	4	101554
1969	7	5	100082
1969	7	6	99426
1969	7	7	97264
1969	7	8	92314
1969	7	9	98078
1969	7	10	101456
1969	7	11	103469
1969	7	12	96861
1969	7	13	93459
1969	7	14	80956
1969	7	15	68635
1969	7	16	64187
1969	7	17	61446
1969	7	18	61163
1969	7	19	61300
1969	7	20	62784
1969	7	21	67936
1969	7	22	66445
1969	7	23	68133
1969	7	24	70091
1969	7	25	70587
1969	7	26	68390
1969	7	27	72715
1969	7	28	72914
1969	7	29	71119
1969	7	30	68752
1969	7	31	65381
1969	8	1	66260
1969	8	2	64854
1969	8	3	63043
1969	8	4	63363
1969	8	5	72245
1969	8	6	71055
1969	8	7	63596
1969	8	8	63334
1969	8	9	61952
1969	8	10	61375
1969	8	11	58569
1969	8	12	55931
1969	8	13	51088
1969	8	14	53727
1969	8	15	51704
1969	8	16	50075
1969	8	17	49345
1969	8	18	49460
1969	8	19	50986
1969	8	20	48568
1969	8	21	52701
1969	8	22	54381
1969	8	23	48719
1969	8	24	47818
1969	8	25	55348
1969	8	26	50675
1969	8	27	47912
1969	8	28	44770
1969	8	29	39227
1969	8	30	36449
1969	8	31	36387
1969	9	1	37194
1969	9	2	33635
1969	9	3	35361
1969	9	4	34608
1969	9	5	35604
1969	9	6	35500
1969	9	7	28589
1969	9	8	26527
1969	9	9	29606
1969	9	10	31645
1969	9	11	35769
1969	9	12	39658
1969	9	13	40676
1969	9	14	43112
1969	9	15	37720
1969	9	16	32664
1969	9	17	30669
1969	9	18	30889
1969	9	19	36615
1969	9	20	38819
1969	9	21	39398
1969	9	22	36218
1969	9	23	38759
1969	9	24	39499
1969	9	25	39712
1969	9	26	35987
1969	9	27	34485
1969	9	28	32078
1969	9	29	35170
1969	9	30	44136
1969	10	1	44408
1969	10	2	37094
1969	10	3	31519
1969	10	4	30464
1969	10	5	32136
1969	10	6	32050
1969	10	7	27624
1969	10	8	31603
1969	10	9	31455
1969	10	10	28505
1969	10	11	26446
1969	10	12	24333
1969	10	13	23321
1969	10	14	21289
1969	10	15	20874
1969	10	16	18969
1969	10	17	17751
1969	10	18	17550
1969	10	19	22132
1969	10	20	21158
1969	10	21	18580
1969	10	22	25818
1969	10	23	27548
1969	10	24	25099
1969	10	25	25838
1969	10	26	23012
1969	10	27	20942
1969	10	28	20518
1969	10	29	16201
1969	10	30	22575
1969	10	31	16967
1969	11	1	17288
1969	11	2	19135
1969	11	3	18384
1969	11	4	25284
1969	11	5	25406
1969	11	6	22294
1969	11	7	19772
1969	11	8	18868
1969	11	9	20404
1969	11	10	21727
1969	11	11	20325
1969	11	12	19507
1969	11	13	19757
1969	11	14	21314
1969	11	15	17561
1969	11	16	16391
1969	11	17	17692
1969	11	18	22113
1969	11	19	20956
1969	11	20	19041
1969	11	21	15458
1969	11	22	22685
1969	11	23	15645
1969	11	24	19657
1969	11	25	19386
1969	11	26	16430
1969	11	27	16146
1969	11	28	15394
1969	11	29	14640
1969	11	30	14302
1969	12	1	16119
1969	12	2	15000
1969	12	3	13053
1969	12	4	13689
1969	12	5	14730
1969	12	6	13718
1969	12	7	14721
1969	12	8	13611
1969	12	9	11604
1969	12	10	12452
1969	12	11	14300
1969	12	12	10192
1969	12	13	13874
1969	12	14	17461
1969	12	15	18546
1969	12	16	12685
1969	12	17	17582
1969	12	18	16924
1969	12	19	14730
1969	12	20	14440
1969	12	21	13008
1969	12	22	12106
1969	12	23	20818
1969	12	24	10453
1969	12	25	10610
1969	12	26	10677
1969	12	27	10667
1969	12	28	8175
1969	12	29	9889
1969	12	30	9646
1969	12	31	9282
1970	1	1	7851
1970	1	2	8337
1970	1	3	7898
1970	1	4	6968
1970	1	5	7265
1970	1	6	6946
1970	1	7	6944
1970	1	8	6951
1970	1	9	6989
1970	1	10	6989
1970	1	11	6973
1970	1	12	6937
1970	1	13	6790
1970	1	14	6774
1970	1	15	6530
1970	1	16	5754
1970	1	17	5930
1970	1	18	6170
1970	1	19	6377
1970	1	20	6651
1970	1	21	6818
1970	1	22	8091
1970	1	23	8461
1970	1	24	8527
1970	1	25	8472
1970	1	26	8263
1970	1	27	8049
1970	1	28	7620
1970	1	29	7432
1970	1	30	7458
1970	1	31	7738
1970	2	1	7850
1970	2	2	7950
1970	2	3	7797
1970	2	4	7595
1970	2	5	7509
1970	2	6	7392
1970	2	7	7283
1970	2	8	7146
1970	2	9	7011
1970	2	10	6941
1970	2	11	6807
1970	2	12	6823
1970	2	13	6897
1970	2	14	7042
1970	2	15	7140
1970	2	16	7291
1970	2	17	7503
1970	2	18	7640
1970	2	19	7573
1970	2	20	7358
1970	2	21	7236
1970	2	22	7049
1970	2	23	6952
1970	2	24	6845
1970	2	25	6735
1970	2	26	6605
1970	2	27	6739
1970	2	28	6299
1970	3	1	6032
1970	3	2	6750
1970	3	3	6099
1970	3	4	6175
1970	3	5	6596
1970	3	6	6549
1970	3	7	6574
1970	3	8	6510
1970	3	9	6278
1970	3	10	6166
1970	3	11	6136
1970	3	12	6277
1970	3	13	6332
1970	3	14	6413
1970	3	15	6602
1970	3	16	7150
1970	3	17	7264
1970	3	18	7092
1970	3	19	7075
1970	3	20	7233
1970	3	21	7274
1970	3	22	7314
1970	3	23	7846
1970	3	24	8139
1970	3	25	8058
1970	3	26	7796
1970	3	27	7879
1970	3	28	8182
1970	3	29	8508
1970	3	30	8639
1970	3	31	8543
1970	4	1	8715
1970	4	2	9076
1970	4	3	8992
1970	4	4	9112
1970	4	5	9413
1970	4	6	10764
1970	4	7	11666
1970	4	8	11133
1970	4	9	10914
1970	4	10	11155
1970	4	11	11046
1970	4	12	10720
1970	4	13	10470
1970	4	14	10268
1970	4	15	10388
1970	4	16	10239
1970	4	17	9110
1970	4	18	9405
1970	4	19	9741
1970	4	20	10354
1970	4	21	11078
1970	4	22	11814
1970	4	23	12162
1970	4	24	12904
1970	4	25	12611
1970	4	26	12120
1970	4	27	11819
1970	4	28	11569
1970	4	29	11497
1970	4	30	11521
1970	5	1	12210
1970	5	2	14574
1970	5	3	19077
1970	5	4	24449
1970	5	5	31802
1970	5	6	37830
1970	5	7	39642
1970	5	8	41525
1970	5	9	40847
1970	5	10	39099
1970	5	11	37600
1970	5	12	37303
1970	5	13	35824
1970	5	14	34666
1970	5	15	34180
1970	5	16	38559
1970	5	17	48891
1970	5	18	49576
1970	5	19	50591
1970	5	20	50372
1970	5	21	53469
1970	5	22	61808
1970	5	23	72149
1970	5	24	72734
1970	5	25	76805
1970	5	26	90252
1970	5	27	89720
1970	5	28	81336
1970	5	29	68534
1970	5	30	63760
1970	5	31	58932
1970	6	1	60913
1970	6	2	86704
1970	6	3	114820
1970	6	4	148789
1970	6	5	147072
1970	6	6	138474
1970	6	7	141482
1970	6	8	137495
1970	6	9	142819
1970	6	10	121999
1970	6	11	108007
1970	6	12	92450
1970	6	13	83155
1970	6	14	82731
1970	6	15	93534
1970	6	16	120034
1970	6	17	120411
1970	6	18	114649
1970	6	19	118131
1970	6	20	112870
1970	6	21	114941
1970	6	22	121558
1970	6	23	117152
1970	6	24	112232
1970	6	25	108179
1970	6	26	102130
1970	6	27	111073
1970	6	28	108807
1970	6	29	101370
1970	6	30	91336
1970	7	1	84935
1970	7	2	70121
1970	7	3	71307
1970	7	4	79578
1970	7	5	89221
1970	7	6	88824
1970	7	7	86387
1970	7	8	91223
1970	7	9	91431
1970	7	10	88274
1970	7	11	84447
1970	7	12	78243
1970	7	13	69702
1970	7	14	66556
1970	7	15	67007
1970	7	16	72781
1970	7	17	79169
1970	7	18	77451
1970	7	19	78582
1970	7	20	77937
1970	7	21	78887
1970	7	22	72756
1970	7	23	66306
1970	7	24	64241
1970	7	25	58641
1970	7	26	59667
1970	7	27	76899
1970	7	28	78148
1970	7	29	76387
1970	7	30	69783
1970	7	31	60151
1970	8	1	57340
1970	8	2	57908
1970	8	3	61104
1970	8	4	68075
1970	8	5	71203
1970	8	6	73301
1970	8	7	72506
1970	8	8	69334
1970	8	9	58126
1970	8	10	50974
1970	8	11	49981
1970	8	12	52348
1970	8	13	56871
1970	8	14	53249
1970	8	15	48924
1970	8	16	49086
1970	8	17	46407
1970	8	18	39358
1970	8	19	39187
1970	8	20	40795
1970	8	21	42805
1970	8	22	45782
1970	8	23	49012
1970	8	24	51777
1970	8	25	53182
1970	8	26	53545
1970	8	27	51223
1970	8	28	49143
1970	8	29	45870
1970	8	30	43086
1970	8	31	41942
1970	9	1	42747
1970	9	2	43786
1970	9	3	45381
1970	9	4	45920
1970	9	5	40320
1970	9	6	39535
1970	9	7	34906
1970	9	8	30519
1970	9	9	27241
1970	9	10	24772
1970	9	11	23090
1970	9	12	21218
1970	9	13	19511
1970	9	14	18396
1970	9	15	17426
1970	9	16	16646
1970	9	17	16486
1970	9	18	18221
1970	9	19	19021
1970	9	20	19309
1970	9	21	18545
1970	9	22	21793
1970	9	23	23356
1970	9	24	20591
1970	9	25	19122
1970	9	26	18260
1970	9	27	18729
1970	9	28	19495
1970	9	29	20181
1970	9	30	20544
1970	10	1	20299
1970	10	2	20325
1970	10	3	20442
1970	10	4	21131
1970	10	5	23091
1970	10	6	22112
1970	10	7	20318
1970	10	8	18819
1970	10	9	18199
1970	10	10	17244
1970	10	11	16632
1970	10	12	16734
1970	10	13	15722
1970	10	14	14724
1970	10	15	14081
1970	10	16	13620
1970	10	17	13465
1970	10	18	13299
1970	10	19	13782
1970	10	20	13918
1970	10	21	14761
1970	10	22	14442
1970	10	23	14158
1970	10	24	14104
1970	10	25	13329
1970	10	26	12645
1970	10	27	11330
1970	10	28	11560
1970	10	29	11201
1970	10	30	10956
1970	10	31	10632
1970	11	1	10557
1970	11	2	10205
1970	11	3	10005
1970	11	4	9780
1970	11	5	10214
1970	11	6	10252
1970	11	7	10144
1970	11	8	10338
1970	11	9	10775
1970	11	10	10660
1970	11	11	10442
1970	11	12	12804
1970	11	13	12746
1970	11	14	12404
1970	11	15	12477
1970	11	16	12692
1970	11	17	12922
1970	11	18	12973
1970	11	19	12559
1970	11	20	12310
1970	11	21	11473
1970	11	22	10016
1970	11	23	8826
1970	11	24	8480
1970	11	25	8491
1970	11	26	8345
1970	11	27	8158
1970	11	28	7989
1970	11	29	7855
1970	11	30	7767
1970	12	1	7629
1970	12	2	7833
1970	12	3	8028
1970	12	4	8220
1970	12	5	8234
1970	12	6	8382
1970	12	7	8328
1970	12	8	8403
1970	12	9	8535
1970	12	10	8516
1970	12	11	8630
1970	12	12	8696
1970	12	13	8754
1970	12	14	8765
1970	12	15	8725
1970	12	16	8699
1970	12	17	8597
1970	12	18	8475
1970	12	19	8436
1970	12	20	7654
1970	12	21	7201
1970	12	22	6975
1970	12	23	6832
1970	12	24	6758
1970	12	25	6801
1970	12	26	6877
1970	12	27	7012
1970	12	28	7231
1970	12	29	7475
1970	12	30	7809
1970	12	31	8005
1971	1	1	7783
1971	1	2	7505
1971	1	3	7368
1971	1	4	7306
1971	1	5	7182
1971	1	6	7008
1971	1	7	6853
1971	1	8	6842
1971	1	9	6864
1971	1	10	6746
1971	1	11	6631
1971	1	12	6459
1971	1	13	6397
1971	1	14	6425
1971	1	15	6693
1971	1	16	7370
1971	1	17	7551
1971	1	18	7925
1971	1	19	8100
1971	1	20	8132
1971	1	21	8193
1971	1	22	8019
1971	1	23	7910
1971	1	24	7830
1971	1	25	7769
1971	1	26	7902
1971	1	27	7854
1971	1	28	8266
1971	1	29	9090
1971	1	30	10640
1971	1	31	11707
1971	2	1	12241
1971	2	2	12442
1971	2	3	11727
1971	2	4	10903
1971	2	5	10038
1971	2	6	9059
1971	2	7	8592
1971	2	8	8262
1971	2	9	8190
1971	2	10	8272
1971	2	11	9163
1971	2	12	9677
1971	2	13	10047
1971	2	14	10332
1971	2	15	10864
1971	2	16	10798
1971	2	17	10245
1971	2	18	9721
1971	2	19	9431
1971	2	20	9075
1971	2	21	8720
1971	2	22	8676
1971	2	23	8461
1971	2	24	8584
1971	2	25	8367
1971	2	26	8227
1971	2	27	7639
1971	2	28	7567
1971	3	1	7362
1971	3	2	7353
1971	3	3	7372
1971	3	4	7268
1971	3	5	6994
1971	3	6	7068
1971	3	7	7176
1971	3	8	7190
1971	3	9	7186
1971	3	10	7217
1971	3	11	7162
1971	3	12	7227
1971	3	13	7037
1971	3	14	6894
1971	3	15	6832
1971	3	16	6718
1971	3	17	6635
1971	3	18	6568
1971	3	19	6509
1971	3	20	6491
1971	3	21	6481
1971	3	22	6460
1971	3	23	6442
1971	3	24	6408
1971	3	25	6379
1971	3	26	6393
1971	3	27	6547
1971	3	28	6458
1971	3	29	6673
1971	3	30	7028
1971	3	31	7173
1971	4	1	7011
1971	4	2	7000
1971	4	3	7362
1971	4	4	7834
1971	4	5	8923
1971	4	6	9665
1971	4	7	11001
1971	4	8	11213
1971	4	9	11145
1971	4	10	12276
1971	4	11	11954
1971	4	12	11597
1971	4	13	11719
1971	4	14	11851
1971	4	15	12301
1971	4	16	12595
1971	4	17	12625
1971	4	18	11685
1971	4	19	14405
1971	4	20	14454
1971	4	21	16354
1971	4	22	20026
1971	4	23	25322
1971	4	24	28151
1971	4	25	32301
1971	4	26	39582
1971	4	27	44270
1971	4	28	44101
1971	4	29	42996
1971	4	30	37860
1971	5	1	41390
1971	5	2	39574
1971	5	3	54375
1971	5	4	61247
1971	5	5	71499
1971	5	6	85726
1971	5	7	91386
1971	5	8	82519
1971	5	9	84993
1971	5	10	82841
1971	5	11	86736
1971	5	12	93903
1971	5	13	133138
1971	5	14	119953
1971	5	15	102442
1971	5	16	78701
1971	5	17	68905
1971	5	18	66456
1971	5	19	61640
1971	5	20	61862
1971	5	21	64530
1971	5	22	68191
1971	5	23	74029
1971	5	24	93094
1971	5	25	101969
1971	5	26	110059
1971	5	27	117851
1971	5	28	124783
1971	5	29	119447
1971	5	30	118213
1971	5	31	123318
1971	6	1	129737
1971	6	2	138156
1971	6	3	160426
1971	6	4	153155
1971	6	5	149760
1971	6	6	152129
1971	6	7	149479
1971	6	8	156438
1971	6	9	153306
1971	6	10	123140
1971	6	11	114739
1971	6	12	111433
1971	6	13	116018
1971	6	14	117410
1971	6	15	113169
1971	6	16	98747
1971	6	17	89257
1971	6	18	82511
1971	6	19	89654
1971	6	20	97008
1971	6	21	106226
1971	6	22	121033
1971	6	23	150746
1971	6	24	150936
1971	6	25	147057
1971	6	26	120448
1971	6	27	100712
1971	6	28	98943
1971	6	29	83398
1971	6	30	82318
1971	7	1	86147
1971	7	2	84993
1971	7	3	78749
1971	7	4	71143
1971	7	5	71458
1971	7	6	66440
1971	7	7	66431
1971	7	8	60138
1971	7	9	66722
1971	7	10	78926
1971	7	11	81053
1971	7	12	82245
1971	7	13	76760
1971	7	14	76071
1971	7	15	79760
1971	7	16	88770
1971	7	17	91273
1971	7	18	95980
1971	7	19	103499
1971	7	20	109886
1971	7	21	119232
1971	7	22	119847
1971	7	23	118861
1971	7	24	117120
1971	7	25	101639
1971	7	26	95539
1971	7	27	93614
1971	7	28	97338
1971	7	29	99804
1971	7	30	101331
1971	7	31	101487
1971	8	1	100277
1971	8	2	98897
1971	8	3	94874
1971	8	4	92022
1971	8	5	94216
1971	8	6	96350
1971	8	7	98044
1971	8	8	94311
1971	8	9	92492
1971	8	10	90828
1971	8	11	91805
1971	8	12	89304
1971	8	13	85617
1971	8	14	80025
1971	8	15	70269
1971	8	16	62905
1971	8	17	57634
1971	8	18	53508
1971	8	19	50834
1971	8	20	55776
1971	8	21	58263
1971	8	22	64316
1971	8	23	56308
1971	8	24	47000
1971	8	25	48794
1971	8	26	48890
1971	8	27	47883
1971	8	28	49340
1971	8	29	50865
1971	8	30	53864
1971	8	31	57688
1971	9	1	54024
1971	9	2	45971
1971	9	3	39725
1971	9	4	35360
1971	9	5	35431
1971	9	6	45528
1971	9	7	41947
1971	9	8	38993
1971	9	9	43520
1971	9	10	40201
1971	9	11	44265
1971	9	12	43806
1971	9	13	38503
1971	9	14	33449
1971	9	15	29352
1971	9	16	26207
1971	9	17	23825
1971	9	18	22372
1971	9	19	21424
1971	9	20	21687
1971	9	21	20178
1971	9	22	19080
1971	9	23	18609
1971	9	24	19713
1971	9	25	20572
1971	9	26	21226
1971	9	27	20750
1971	9	28	19819
1971	9	29	18987
1971	9	30	18071
1971	10	1	16206
1971	10	2	17902
1971	10	3	19575
1971	10	4	23786
1971	10	5	33472
1971	10	6	28461
1971	10	7	26007
1971	10	8	26154
1971	10	9	23296
1971	10	10	23261
1971	10	11	21141
1971	10	12	24090
1971	10	13	26876
1971	10	14	24278
1971	10	15	21214
1971	10	16	18222
1971	10	17	17370
1971	10	18	18151
1971	10	19	17291
1971	10	20	18010
1971	10	21	17699
1971	10	22	17447
1971	10	23	18201
1971	10	24	19048
1971	10	25	18807
1971	10	26	19068
1971	10	27	17049
1971	10	28	14299
1971	10	29	13804
1971	10	30	14482
1971	10	31	14570
1971	11	1	16187
1971	11	2	15818
1971	11	3	15775
1971	11	4	15714
1971	11	5	15149
1971	11	6	14125
1971	11	7	13628
1971	11	8	13327
1971	11	9	13672
1971	11	10	14108
1971	11	11	14691
1971	11	12	15533
1971	11	13	15297
1971	11	14	15262
1971	11	15	15125
1971	11	16	14742
1971	11	17	14397
1971	11	18	14093
1971	11	19	14040
1971	11	20	13988
1971	11	21	14018
1971	11	22	14234
1971	11	23	13817
1971	11	24	13652
1971	11	25	13373
1971	11	26	13155
1971	11	27	12977
1971	11	28	12952
1971	11	29	12620
1971	11	30	11680
